candidate,date,state,cycle,party,pct_estimate,hi,lo,days_until_election,poll_7day_avg,poll_ewa
Trump,2024-05-21,Pennsylvania,2024,REP,42.76655,45.07206,40.4465775,168,42.94659285714285,42.86996579798739
Biden,2024-05-21,Pennsylvania,2024,DEM,40.74765,43.22746,38.1438675,168,40.96092857142857,40.93940543344494
Trump,2024-05-20,Pennsylvania,2024,REP,42.821,45.00672,40.530145,169,42.907828571428574,42.85772434849054
Biden,2024-05-20,Pennsylvania,2024,DEM,40.62795,43.00243,38.0809675,169,40.90944285714286,40.86154157403611
Trump,2024-05-19,Pennsylvania,2024,REP,42.7739,45.104515,40.4348325,170,42.862721428571426,42.83676826136791
Biden,2024-05-19,Pennsylvania,2024,DEM,40.8566,43.189515,38.2520825,170,40.89742142857143,40.86030618051462
Trump,2024-05-18,Pennsylvania,2024,REP,42.91485,45.294345,40.673205,171,42.83383571428571,42.856288696025935
Biden,2024-05-18,Pennsylvania,2024,DEM,41.1118,43.408665,38.6619875,171,40.91873571428572,40.92317963586179
Trump,2024-05-17,Pennsylvania,2024,REP,42.9269,45.131105,40.75339,172,42.82712857142857,42.87394152201945
Biden,2024-05-17,Pennsylvania,2024,DEM,41.12775,43.413005,38.82887,172,40.95587857142857,40.974322227186626
Trump,2024-05-16,Pennsylvania,2024,REP,42.9253,45.1359125,40.66584,173,42.8358,42.88678114151459
Biden,2024-05-16,Pennsylvania,2024,DEM,41.08795,43.4270075,38.7408575,173,40.961128571428574,41.0027291705109
Trump,2024-05-15,Pennsylvania,2024,REP,43.0059,45.0627625,41.056205,174,42.87634285714286,42.91656085613594
Biden,2024-05-15,Pennsylvania,2024,DEM,40.9538,43.2598875,38.7194275,174,40.9305,40.990496877844116
Trump,2024-05-14,Pennsylvania,2024,REP,42.8558,44.86201,40.80999,175,42.88909285714286,42.90137064210196
Biden,2024-05-14,Pennsylvania,2024,DEM,40.94535,43.2966225,38.67753,175,40.95874285714286,40.97921015835606
Trump,2024-05-13,Pennsylvania,2024,REP,42.7633,44.8979675,40.7563175,176,42.880849999999995,42.86685298157647
Biden,2024-05-13,Pennsylvania,2024,DEM,40.983,43.1630375,38.475635,176,41.00946428571429,40.98015761876874
Trump,2024-05-12,Pennsylvania,2024,REP,43.1462,45.3618075,40.771225,177,42.93403571428571,42.93668973618235
Biden,2024-05-12,Pennsylvania,2024,DEM,41.65195,44.129985,39.3214375,177,41.123085714285715,41.14810571430277
Trump,2024-05-11,Pennsylvania,2024,REP,43.18365,45.27301,40.9299925,178,42.972435714285716,42.99842980213676
Biden,2024-05-11,Pennsylvania,2024,DEM,41.7639,44.2460875,39.37815,178,41.21624285714285,41.3020542858826
Trump,2024-05-10,Pennsylvania,2024,REP,43.1323,45.285525,40.933575,179,43.001778571428574,43.031897351602574
Biden,2024-05-10,Pennsylvania,2024,DEM,41.76855,44.010235,39.458055,179,41.307785714285714,41.418678214500304
Trump,2024-05-09,Pennsylvania,2024,REP,43.21285,45.26351,41.1960675,180,43.04285714285714,43.07713551370193
Biden,2024-05-09,Pennsylvania,2024,DEM,41.6898,44.0380375,39.584385,180,41.39376428571428,41.48645866091374
Trump,2024-05-08,Pennsylvania,2024,REP,43.2858,45.4644025,41.165655,181,43.08284285714285,43.12930163527645
Biden,2024-05-08,Pennsylvania,2024,DEM,41.7814,43.9107,39.65415,181,41.51199285714286,41.56019399571672
Trump,2024-05-07,Pennsylvania,2024,REP,43.29385,45.4032725,41.2165825,182,43.145421428571424,43.170438726457334
Biden,2024-05-07,Pennsylvania,2024,DEM,41.38835,43.583635,39.075095,182,41.57527857142857,41.517232996773814
Trump,2024-05-06,Pennsylvania,2024,REP,43.4148,45.4790975,41.335045,183,43.23849285714285,43.23152904484299
Biden,2024-05-06,Pennsylvania,2024,DEM,41.63915,43.929065,39.4039275,183,41.66901428571429,41.54771224758766
Trump,2024-05-05,Pennsylvania,2024,REP,43.61915,45.81989,41.3947775,184,43.30605714285714,43.32843428363225
Biden,2024-05-05,Pennsylvania,2024,DEM,41.6903,43.946125,39.4105875,184,41.67449285714286,41.583359185697155
Trump,2024-05-04,Pennsylvania,2024,REP,43.5036,45.838195,41.50181,185,43.35176428571429,43.37222571272419
Biden,2024-05-04,Pennsylvania,2024,DEM,41.72925,44.0595025,39.4819925,185,41.66954285714286,41.61983188927778
Trump,2024-05-03,Pennsylvania,2024,REP,43.57495,45.564625,41.66189,186,43.415000000000006,43.42290678454314
Biden,2024-05-03,Pennsylvania,2024,DEM,41.7223,43.8341125,39.6380775,186,41.66293571428571,41.64544891696092
Trump,2024-05-02,Pennsylvania,2024,REP,43.45605,45.4816025,41.5669525,187,43.44974285714286,43.43119258840735
Biden,2024-05-02,Pennsylvania,2024,DEM,41.69285,43.8133375,39.63154,187,41.66337142857143,41.65729918772159
Trump,2024-05-01,Pennsylvania,2024,REP,43.63365,45.4746275,41.5579825,188,43.49943571428571,43.481806941305514
Biden,2024-05-01,Pennsylvania,2024,DEM,41.74005,43.7714725,39.64089,188,41.65746428571429,41.67798689079237
Trump,2024-04-30,Pennsylvania,2024,REP,43.55255,45.3870225,41.65572,189,43.53639285714286,43.49949270597913
Biden,2024-04-30,Pennsylvania,2024,DEM,41.7286,43.54052,39.8260325,189,41.70607142857143,41.690640168094816
Trump,2024-04-29,Pennsylvania,2024,REP,43.58825,45.737875,41.5611175,190,43.56117142857143,43.521682029484346
Biden,2024-04-29,Pennsylvania,2024,DEM,41.88225,44.1595975,39.7178225,190,41.7408,41.738542626072636
Trump,2024-04-28,Pennsylvania,2024,REP,43.5597,45.6580725,41.4420875,191,43.552678571428565,43.53118652211325
Biden,2024-04-28,Pennsylvania,2024,DEM,41.9589,44.1755175,39.81903,191,41.77917142857143,41.793631969555804
Trump,2024-04-27,Pennsylvania,2024,REP,42.96275,45.2494625,40.63879,192,43.47541428571429,43.389077391584934
Biden,2024-04-27,Pennsylvania,2024,DEM,41.86165,44.2625375,39.35817,192,41.79808571428571,41.81063647716716
Trump,2024-04-26,Pennsylvania,2024,REP,42.79235,44.9031875,40.47007,193,43.363614285714284,43.2398955436887
Biden,2024-04-26,Pennsylvania,2024,DEM,41.7449,44.206035,39.301895,193,41.801314285714284,41.79420235787514
Trump,2024-04-25,Pennsylvania,2024,REP,42.63025,44.95005,40.3649325,194,43.245642857142855,43.08748415776652
Biden,2024-04-25,Pennsylvania,2024,DEM,41.76125,44.4227875,39.2721525,194,41.81108571428571,41.785964268406275
Trump,2024-04-24,Pennsylvania,2024,REP,42.81115,44.945925,40.538235,195,43.128142857142855,43.01840061832488
Biden,2024-04-24,Pennsylvania,2024,DEM,41.80415,44.3472225,39.373465,195,41.82024285714285,41.79051070130474
Trump,2024-04-23,Pennsylvania,2024,REP,42.55355,44.8569575,40.21024,196,42.98542857142858,42.90218796374366
Biden,2024-04-23,Pennsylvania,2024,DEM,41.6109,44.278355,39.128565,196,41.803428571428576,41.7456080259783
Trump,2024-04-22,Pennsylvania,2024,REP,42.54515,44.8926175,40.45483,197,42.836414285714284,42.81292847280774
Biden,2024-04-22,Pennsylvania,2024,DEM,41.55185,44.109805,39.0403075,197,41.75622857142857,41.69716851948352
Trump,2024-04-21,Pennsylvania,2024,REP,42.95335,45.322925,40.688685,198,42.74979285714286,42.8480338546058
Biden,2024-04-21,Pennsylvania,2024,DEM,41.20845,43.7762,38.8767775,198,41.64902142857143,41.57498888961225
Trump,2024-04-20,Pennsylvania,2024,REP,43.08715,45.32504,41.0023775,199,42.767564285714286,42.907812890954354
Biden,2024-04-20,Pennsylvania,2024,DEM,41.41715,43.8977025,39.0556,199,41.58552142857143,41.53552916720909
Trump,2024-04-19,Pennsylvania,2024,REP,43.12645,45.24773,40.980995,200,42.81529285714286,42.96247216821576
Biden,2024-04-19,Pennsylvania,2024,DEM,41.51965,43.9834325,39.2709375,200,41.55334285714286,41.53155937540681
Trump,2024-04-18,Pennsylvania,2024,REP,43.17915,45.26651,41.138975,201,42.89370714285714,43.016641626161814
Biden,2024-04-18,Pennsylvania,2024,DEM,41.64435,43.9162325,39.3155425,201,41.53664285714285,41.559757031555144
Trump,2024-04-17,Pennsylvania,2024,REP,42.84945,45.3723725,40.308475,202,42.89917857142857,42.974843719621354
Biden,2024-04-17,Pennsylvania,2024,DEM,41.29825,44.06161,38.5411,202,41.46437142857143,41.49438027366629
Trump,2024-04-16,Pennsylvania,2024,REP,42.76485,45.250465,40.2419975,203,42.92936428571428,42.92234528971601
Biden,2024-04-16,Pennsylvania,2024,DEM,41.52395,44.4109125,38.8184,203,41.451950000000004,41.50177270524973
Trump,2024-04-15,Pennsylvania,2024,REP,43.0242,45.3672275,40.51162,204,42.9978,42.94780896728701
Biden,2024-04-15,Pennsylvania,2024,DEM,41.6152,44.392045,38.844075,204,41.461000000000006,41.530129528937316
Trump,2024-04-14,Pennsylvania,2024,REP,42.94105,45.3954325,40.4552225,205,42.99604285714286,42.94611922546525
Biden,2024-04-14,Pennsylvania,2024,DEM,41.6739,44.4204125,39.0894225,205,41.52749285714286,41.56607214670301
Trump,2024-04-13,Pennsylvania,2024,REP,43.00855,45.58866,40.5250125,206,42.98481428571428,42.96172691909894
Biden,2024-04-13,Pennsylvania,2024,DEM,41.56525,44.3581775,38.9978425,206,41.54865,41.56586661002725
Trump,2024-04-12,Pennsylvania,2024,REP,43.04305,45.3900775,40.6979975,207,42.972899999999996,42.9820576893242
Biden,2024-04-12,Pennsylvania,2024,DEM,41.4691,43.9366475,38.8885325,207,41.541428571428575,41.541674957520435
Trump,2024-04-11,Pennsylvania,2024,REP,43.0145,45.419405,40.6787425,208,42.94937857142857,42.990168266993145
Biden,2024-04-11,Pennsylvania,2024,DEM,41.53695,44.1026425,39.0315775,208,41.52608571428571,41.540493718140326
Trump,2024-04-10,Pennsylvania,2024,REP,43.0414,45.3282925,40.64995,209,42.976800000000004,43.00297620024486
Biden,2024-04-10,Pennsylvania,2024,DEM,41.98205,44.6089025,39.4854,209,41.62377142857143,41.65088278860526
Trump,2024-04-09,Pennsylvania,2024,REP,43.1189,45.36899,40.9913175,210,43.02737857142857,43.03195715018364
Biden,2024-04-09,Pennsylvania,2024,DEM,42.01645,44.58068,39.38303,210,41.69412857142857,41.74227459145395
Trump,2024-04-08,Pennsylvania,2024,REP,43.36435,45.6195175,41.005285,211,43.07597142857143,43.11505536263773
Biden,2024-04-08,Pennsylvania,2024,DEM,41.4122,44.2523,38.70247,211,41.66512857142857,41.65975594359046
Trump,2024-04-07,Pennsylvania,2024,REP,43.47975,45.850185,41.2162975,212,43.15292857142857,43.206229021978295
Biden,2024-04-07,Pennsylvania,2024,DEM,41.43225,43.987535,38.9575975,212,41.63060714285714,41.60287945769284
Trump,2024-04-06,Pennsylvania,2024,REP,43.4342,45.708,41.2029675,213,43.21373571428571,43.26322176648372
Biden,2024-04-06,Pennsylvania,2024,DEM,41.5348,44.1379925,39.0651275,213,41.62625714285714,41.58585959326963
Trump,2024-04-05,Pennsylvania,2024,REP,43.5861,45.70421,41.42945,214,43.29131428571429,43.34394132486279
Biden,2024-04-05,Pennsylvania,2024,DEM,41.78945,44.447515,39.3560225,214,41.672021428571426,41.63675719495223
Trump,2024-04-04,Pennsylvania,2024,REP,43.5785,45.82318,41.4679075,215,43.37188571428572,43.402580993647085
Biden,2024-04-04,Pennsylvania,2024,DEM,41.817,44.2556125,39.40867,215,41.71202857142857,41.68181789621418
Trump,2024-04-03,Pennsylvania,2024,REP,43.6838,45.91268,41.3453025,216,43.463657142857144,43.47288574523531
Biden,2024-04-03,Pennsylvania,2024,DEM,41.64445,44.3418475,39.2239275,216,41.6638,41.672475922160636
Trump,2024-04-02,Pennsylvania,2024,REP,43.6604,46.0414225,41.3771675,217,43.54101428571429,43.51976430892648
Biden,2024-04-02,Pennsylvania,2024,DEM,41.22235,43.83992,38.7359825,217,41.55035714285714,41.55994444162047
Trump,2024-04-01,Pennsylvania,2024,REP,44.06005,46.337805,41.7049975,218,43.6404,43.65483573169486
Biden,2024-04-01,Pennsylvania,2024,DEM,41.16795,43.88486,38.43185,218,41.51546428571429,41.46194583121536
Trump,2024-03-31,Pennsylvania,2024,REP,44.0743,46.3747325,41.7403675,219,43.72533571428571,43.75970179877114
Biden,2024-03-31,Pennsylvania,2024,DEM,41.15805,43.6437925,38.5445125,219,41.47629285714286,41.38597187341153
Trump,2024-03-30,Pennsylvania,2024,REP,44.11345,46.46189,41.9859875,220,43.82237142857143,43.84813884907835
Biden,2024-03-30,Pennsylvania,2024,DEM,41.17455,43.5216075,38.629835,220,41.42482857142857,41.33311640505865
Trump,2024-03-29,Pennsylvania,2024,REP,44.1426,46.4018625,42.00845,221,43.901871428571425,43.921754136808765
Biden,2024-03-29,Pennsylvania,2024,DEM,41.05915,43.443855,38.59925,221,41.3205,41.264624803793986
Trump,2024-03-28,Pennsylvania,2024,REP,44.014,46.2272575,41.850315,222,43.964085714285716,43.944815602606575
Biden,2024-03-28,Pennsylvania,2024,DEM,41.22525,43.70327,38.7308325,222,41.23596428571428,41.25478110284549
Trump,2024-03-27,Pennsylvania,2024,REP,44.1191,46.3238625,41.8791975,223,44.02627142857143,43.98838670195493
Biden,2024-03-27,Pennsylvania,2024,DEM,41.22715,43.8146625,38.6966325,223,41.176350000000006,41.247873327134116
Trump,2024-03-26,Pennsylvania,2024,REP,43.794,45.8524825,41.6603475,224,44.04535714285714,43.93979002646619
Biden,2024-03-26,Pennsylvania,2024,DEM,41.48165,43.8388025,39.1199775,224,41.21339285714286,41.306317495350584
Trump,2024-03-25,Pennsylvania,2024,REP,43.56385,45.834115,41.3678525,225,43.97447142857143,43.84580501984964
Biden,2024-03-25,Pennsylvania,2024,DEM,41.9907,44.4567,39.6775175,225,41.33092857142857,41.47741312151294
Trump,2024-03-24,Pennsylvania,2024,REP,43.3055,45.5723075,40.9612675,226,43.86464285714286,43.71072876488723
Biden,2024-03-24,Pennsylvania,2024,DEM,41.6299,44.2120225,38.898495,226,41.39833571428572,41.5155348411347
Trump,2024-03-23,Pennsylvania,2024,REP,43.3851,45.5371675,41.0834375,227,43.76059285714286,43.629321573665415
Biden,2024-03-23,Pennsylvania,2024,DEM,41.5319,44.1450425,38.9788925,227,41.44938571428571,41.51962613085103
Trump,2024-03-22,Pennsylvania,2024,REP,43.38065,45.5789725,41.180755,228,43.65174285714286,43.567153680249056
Biden,2024-03-22,Pennsylvania,2024,DEM,41.5309,43.96174,39.11392,228,41.516778571428574,41.52244459813827
Trump,2024-03-21,Pennsylvania,2024,REP,43.52055,45.8182175,41.279225,229,43.581250000000004,43.55550276018679
Biden,2024-03-21,Pennsylvania,2024,DEM,41.72965,44.310575,39.2802125,229,41.588835714285715,41.5742459486037
Trump,2024-03-20,Pennsylvania,2024,REP,43.48345,45.7500775,41.0924025,230,43.49044285714286,43.53748957014009
Biden,2024-03-20,Pennsylvania,2024,DEM,41.60745,44.1585125,39.1029375,230,41.64316428571429,41.58254696145278
Trump,2024-03-19,Pennsylvania,2024,REP,43.39075,45.635235,41.09521,231,43.432835714285716,43.50080467760506
Biden,2024-03-19,Pennsylvania,2024,DEM,41.49025,44.112985,39.144135,231,41.64439285714286,41.559472721089584
Trump,2024-03-18,Pennsylvania,2024,REP,43.44185,45.753815,41.09075,232,43.41540714285714,43.4860660082038
Biden,2024-03-18,Pennsylvania,2024,DEM,41.47845,43.97973,39.057255,232,41.571214285714284,41.539217040817185
Trump,2024-03-17,Pennsylvania,2024,REP,43.56845,45.7131675,41.365375,233,43.45297142857144,43.506662006152844
Biden,2024-03-17,Pennsylvania,2024,DEM,41.4976,43.9346075,39.136295,233,41.55231428571428,41.52881278061289
Trump,2024-03-16,Pennsylvania,2024,REP,43.4476,45.6423825,41.4030325,234,43.4619,43.49189650461463
Biden,2024-03-16,Pennsylvania,2024,DEM,41.3276,43.56944,39.1003375,234,41.52312857142857,41.47850958545966
Trump,2024-03-15,Pennsylvania,2024,REP,43.58605,45.60498,41.3703175,235,43.49124285714286,43.51543487846097
Biden,2024-03-15,Pennsylvania,2024,DEM,41.31765,43.5100375,38.993385,235,41.492664285714284,41.43829468909474
Trump,2024-03-14,Pennsylvania,2024,REP,43.7003,45.85176,41.60425,236,43.51692142857143,43.56165115884573
Biden,2024-03-14,Pennsylvania,2024,DEM,41.4284,43.6044275,39.17123,236,41.44962857142857,41.43582101682105
Trump,2024-03-13,Pennsylvania,2024,REP,43.07565,45.1909275,40.816315,237,43.458664285714285,43.44015086913429
Biden,2024-03-13,Pennsylvania,2024,DEM,41.5859,44.0964525,39.07426,237,41.44655,41.473340762615784
Trump,2024-03-12,Pennsylvania,2024,REP,43.2872,45.76075,40.6729225,238,43.44387142857143,43.401913151850714
Biden,2024-03-12,Pennsylvania,2024,DEM,40.74175,43.7979125,37.693125,238,41.33962142857143,41.29044307196184
Trump,2024-03-11,Pennsylvania,2024,REP,43.3401,45.9637525,40.6907375,239,43.42933571428572,43.386459863888035
Biden,2024-03-11,Pennsylvania,2024,DEM,40.31885,43.2322925,37.3277725,239,41.17396428571429,41.04754480397138
Trump,2024-03-10,Pennsylvania,2024,REP,43.408,45.917485,40.7736275,240,43.406414285714284,43.39184489791602
Biden,2024-03-10,Pennsylvania,2024,DEM,40.2583,43.1021925,37.2196625,240,40.99692142857143,40.85023360297853
Trump,2024-03-09,Pennsylvania,2024,REP,43.45885,45.983655,40.85797,241,43.40802142857143,43.40859617343701
Biden,2024-03-09,Pennsylvania,2024,DEM,40.22375,43.1012725,37.644065,241,40.83922857142857,40.69361270223389
Trump,2024-03-08,Pennsylvania,2024,REP,43.4744,46.0653675,40.8550625,242,43.392071428571434,43.42504713007776
Biden,2024-03-08,Pennsylvania,2024,DEM,40.2851,43.14138,37.45421,242,40.691721428571434,40.591484526675416
Trump,2024-03-07,Pennsylvania,2024,REP,43.3321,46.0590325,40.758825,243,43.33947142857143,43.40181034755832
Biden,2024-03-07,Pennsylvania,2024,DEM,40.26925,43.00641,37.5624925,243,40.52612857142857,40.51092589500656
Trump,2024-03-06,Pennsylvania,2024,REP,43.12415,45.7447825,40.64433,244,43.3464,43.33239526066874
Biden,2024-03-06,Pennsylvania,2024,DEM,39.8149,42.613245,37.0398125,244,40.27312857142857,40.33691942125492
Trump,2024-03-05,Pennsylvania,2024,REP,43.12735,45.80055,40.333185,245,43.32356428571428,43.28113394550155
Biden,2024-03-05,Pennsylvania,2024,DEM,40.0473,42.6350925,37.2016475,245,40.173921428571425,40.264514565941184
Trump,2024-03-04,Pennsylvania,2024,REP,43.4867,46.3926975,40.78917,246,43.34450714285714,43.33252545912617
Biden,2024-03-04,Pennsylvania,2024,DEM,39.6668,42.2959075,36.8880425,246,40.08077142857143,40.11508592445588
Trump,2024-03-03,Pennsylvania,2024,REP,43.52795,46.10951,40.7240925,247,43.361642857142854,43.381381594344624
Biden,2024-03-03,Pennsylvania,2024,DEM,39.4637,42.098025,36.603935,247,39.96725714285714,39.95223944334191
Trump,2024-03-02,Pennsylvania,2024,REP,43.2251,45.9052025,40.64269,248,43.328250000000004,43.34231119575846
Biden,2024-03-02,Pennsylvania,2024,DEM,39.24925,42.00804,36.3861625,248,39.82804285714286,39.77649208250643
Trump,2024-03-01,Pennsylvania,2024,REP,43.0132,45.477865,40.4356525,249,43.262364285714284,43.26003339681885
Biden,2024-03-01,Pennsylvania,2024,DEM,39.3561,41.775365,36.4403675,249,39.69532857142857,39.671394061879816
Trump,2024-07-21,Texas,2024,REP,46.4417,49.2813775,43.8615725,107,48.794585714285724,48.419172371738526
Biden,2024-07-21,Texas,2024,DEM,37.31245,40.3585625,34.2545875,107,37.31245,37.31245
Trump,2024-07-16,Texas,2024,REP,45.05135,47.7582125,42.43745,112,48.20665,47.565812943355034
Biden,2024-07-16,Texas,2024,DEM,36.80505,39.8066525,33.8050825,112,37.05875,37.022507142857144
Trump,2024-07-15,Texas,2024,REP,44.957,47.64044,42.273385,113,47.59363571428571,46.90700675945239
Biden,2024-07-15,Texas,2024,DEM,36.5082,39.3820275,33.59418,113,36.875233333333334,36.80010405405405
Trump,2024-07-14,Texas,2024,REP,44.76895,47.51862,42.1110475,114,46.95901428571428,46.36844422364938
Biden,2024-07-14,Texas,2024,DEM,36.57305,39.6416,33.6385875,114,36.799687500000005,36.71706714285714
Trump,2024-07-13,Texas,2024,REP,44.7629,47.564535,41.96849,115,46.32798571428572,45.96478243961468
Biden,2024-07-13,Texas,2024,DEM,36.5431,39.53589,33.5448475,115,36.74837,36.6600433418694
Trump,2024-07-12,Texas,2024,REP,44.76965,47.3986875,42.2349325,116,45.69751428571429,45.664730625852215
Biden,2024-07-12,Texas,2024,DEM,36.6001,39.5602025,33.8428825,116,36.72365833333333,36.64181287496287
Trump,2024-07-11,Texas,2024,REP,44.94285,47.633055,42.32359,117,45.099199999999996,45.48368633958708
Biden,2024-07-11,Texas,2024,DEM,36.4342,39.3125725,33.76964,117,36.68230714285715,36.58191414031133
Trump,2024-07-10,Texas,2024,REP,44.72485,47.336725,42.200535,118,44.853935714285704,45.29352497319373
Biden,2024-07-10,Texas,2024,DEM,36.23015,39.007915,33.493365,118,36.52769285714286,36.48418961848241
Trump,2024-07-09,Texas,2024,REP,44.38725,46.9762075,41.8836675,119,44.759064285714295,45.06655135282701
Biden,2024-07-09,Texas,2024,DEM,35.813,38.4616475,33.1309325,119,36.38597142857143,36.30277040946791
Trump,2024-07-08,Texas,2024,REP,44.3146,46.9470825,41.817585,120,44.667292857142854,44.878311677222136
Biden,2024-07-08,Texas,2024,DEM,35.5714,38.278975,32.88209,120,36.25214285714286,36.10901686396631
Trump,2024-07-07,Texas,2024,REP,44.59795,47.66586,41.66541,121,44.64286428571428,44.80815085916373
Biden,2024-07-07,Texas,2024,DEM,35.30455,38.430905,32.23946,121,36.070928571428574,35.89903138260466
Trump,2024-07-06,Texas,2024,REP,44.4423,47.24867,41.4252525,122,44.59706428571429,44.7166192628688
Biden,2024-07-06,Texas,2024,DEM,35.1966,38.27383,32.2564575,122,35.878571428571426,35.717678953571
Trump,2024-07-05,Texas,2024,REP,44.66235,47.5697025,41.6561975,123,44.58173571428572,44.703044285331195
Biden,2024-07-05,Texas,2024,DEM,34.9926,37.79636,31.8371875,123,35.64892857142858,35.531997942372065
Trump,2024-07-04,Texas,2024,REP,45.0044,47.80773,42.1816175,124,44.59052857142858,44.7784151189015
Biden,2024-07-04,Texas,2024,DEM,35.3791,38.14637,32.4338675,124,35.498200000000004,35.49308001924803
Trump,2024-07-03,Texas,2024,REP,44.59295,47.3910375,41.6554,125,44.571685714285714,44.732034114168535
Biden,2024-07-03,Texas,2024,DEM,35.38975,38.5066225,32.4183525,125,35.378142857142855,35.466897627058856
Trump,2024-07-02,Texas,2024,REP,44.33525,47.2697625,41.289435,126,44.56425714285714,44.63281446048888
Biden,2024-07-02,Texas,2024,DEM,35.7966,38.8422275,32.72178,126,35.375800000000005,35.55015770237175
Trump,2024-07-01,Texas,2024,REP,44.2063,47.557555,41.2768775,127,44.548785714285714,44.52616680000454
Biden,2024-07-01,Texas,2024,DEM,35.78655,38.85738,32.809025,127,35.40653571428571,35.609703378459216
Trump,2024-06-30,Texas,2024,REP,44.1534,47.113435,41.0671,128,44.48527857142857,44.43296261655498
Biden,2024-06-30,Texas,2024,DEM,35.80585,38.740315,32.8781075,128,35.47815000000001,35.65901805569904
Trump,2024-06-29,Texas,2024,REP,43.9157,46.788685,41.177125,129,44.41005,44.30363397104008
Biden,2024-06-29,Texas,2024,DEM,35.8921,38.7005275,32.85833,129,35.577507142857144,35.717535972060965
Trump,2024-06-28,Texas,2024,REP,43.78935,46.66411,40.909805,130,44.285335714285715,44.17505329109916
Biden,2024-06-28,Texas,2024,DEM,36.04255,39.090765,33.1329825,130,35.7275,35.79904797086951
Trump,2024-06-27,Texas,2024,REP,43.46045,46.2628575,40.5368175,131,44.064771428571426,43.99639237318042
Biden,2024-06-27,Texas,2024,DEM,36.35905,39.4183525,33.52055,131,35.86749285714286,35.93938225045929
Trump,2024-06-26,Texas,2024,REP,43.42355,46.379545,40.692865,132,43.897714285714294,43.853175710597014
Biden,2024-06-26,Texas,2024,DEM,36.34995,39.247985,33.55999,132,36.004664285714284,36.04220760840851
Trump,2024-05-30,Texas,2024,REP,45.5592,48.593835,42.5192775,159,44.072564285714286,44.27969533935182
Biden,2024-05-30,Texas,2024,DEM,34.4211,37.6131325,31.115995,159,35.808164285714284,35.63638777820253
Trump,2024-05-29,Texas,2024,REP,45.36205,48.3932575,42.2651725,160,44.23767142857143,44.55029045491463
Biden,2024-05-29,Texas,2024,DEM,34.77525,37.7590725,31.6460075,160,35.663692857142856,35.42088710215324
Trump,2024-05-28,Texas,2024,REP,45.6125,48.3099125,42.4548675,161,44.446114285714295,44.81584758891564
Biden,2024-05-28,Texas,2024,DEM,34.81505,37.8595275,31.79635,161,35.522149999999996,35.269313761088675
Trump,2024-05-27,Texas,2024,REP,45.57825,48.808505,42.5895,162,44.68362142857143,45.00645074744259
Biden,2024-05-27,Texas,2024,DEM,34.82525,37.9096725,31.73353,162,35.36974285714285,35.15823512719205
Trump,2024-05-26,Texas,2024,REP,45.6657,48.8960125,42.686975,163,44.95167142857143,45.17126471804768
Biden,2024-05-26,Texas,2024,DEM,34.787,37.79384,31.8714625,163,35.190378571428575,35.0653870422709
Trump,2024-05-25,Texas,2024,REP,45.66355,48.7199025,42.5785675,164,45.2664,45.29433696680067
Biden,2024-05-25,Texas,2024,DEM,34.83225,37.95524,31.7578,164,34.97226428571428,35.00708427178208
Trump,2024-05-24,Texas,2024,REP,45.61465,48.58779,42.54816,165,45.57941428571428,45.37441567809209
Biden,2024-05-24,Texas,2024,DEM,34.80365,37.9113125,31.8192575,165,34.75136428571428,34.95621359104656
Trump,2024-05-23,Texas,2024,REP,45.4194,48.4321525,42.29917,166,45.55944285714286,45.38566180628214
Biden,2024-05-23,Texas,2024,DEM,34.9476,37.8759975,32.169425,166,34.82657857142857,34.95405980865796
Trump,2024-05-22,Texas,2024,REP,45.3584,48.4852375,42.344215,167,45.55892142857142,45.378846333024995
Biden,2024-05-22,Texas,2024,DEM,35.43575,38.5757575,32.3140225,167,34.92093571428571,35.074498487636745
Trump,2024-05-21,Texas,2024,REP,45.6023,48.64799,42.49893,168,45.55746428571428,45.4347098830857
Biden,2024-05-21,Texas,2024,DEM,35.2658,38.5613125,31.8373,168,34.985328571428575,35.122328670385436
Trump,2024-05-20,Texas,2024,REP,45.6298,48.8278825,42.616665,169,45.56482857142857,45.48348249961024
Biden,2024-05-20,Texas,2024,DEM,34.9842,38.51878,31.7566825,169,35.00803571428571,35.087793900963064
Trump,2024-05-19,Texas,2024,REP,45.57275,48.6341675,42.494285,170,45.551550000000006,45.505799404665716
Biden,2024-05-19,Texas,2024,DEM,35.35375,38.68134,32.16063,170,35.089,35.154286682862995
Trump,2024-05-18,Texas,2024,REP,45.6787,48.945655,42.870685,171,45.55371428571429,45.54902459701815
Biden,2024-05-18,Texas,2024,DEM,35.53935,38.710795,32.299835,171,35.190014285714284,35.2505565919088
Trump,2024-05-17,Texas,2024,REP,45.75135,48.828955,42.83319,172,45.573242857142866,45.599605985957396
Biden,2024-05-17,Texas,2024,DEM,35.52585,38.6308125,32.5130125,172,35.29318571428571,35.31938213146708
Trump,2024-05-16,Texas,2024,REP,45.7165,48.6697775,42.9493375,173,45.61568571428571,45.628829506017965
Biden,2024-05-16,Texas,2024,DEM,35.50125,38.331835,32.65089,173,35.372278571428566,35.36485018246005
Trump,2024-05-15,Texas,2024,REP,45.73725,48.67338,42.7614625,174,45.66980714285715,45.65593464102615
Biden,2024-05-15,Texas,2024,DEM,35.53385,38.512825,32.4193125,174,35.386292857142855,35.40710089221902
